row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,currency,ein,family,field_path,metric,money_type,object_id,org_id,org_name,period_end,period_start,selected,side,source_file
R-TECHFREEDOM-2020-EXPENSE-0470,882698,https://projects.propublica.org/nonprofits/full_text/202103189349300470/IRS990,2026-09-14,"882,698",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202103189349300470,TECHFREEDOM,TechFreedom,2020-12-31,2020-01-01,yes,industry,sources/return-202103189349300470.html
R-TECHFREEDOM-2020-CONTRIB-0470,1261725,https://projects.propublica.org/nonprofits/full_text/202103189349300470/IRS990,2026-09-14,"1,261,725",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202103189349300470,TECHFREEDOM,TechFreedom,2020-12-31,2020-01-01,yes,industry,sources/return-202103189349300470.html
R-TECHFREEDOM-2020-INVEST-0470,0,https://projects.propublica.org/nonprofits/full_text/202103189349300470/IRS990,2026-09-14,0,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202103189349300470,TECHFREEDOM,TechFreedom,2020-12-31,2020-01-01,yes,industry,sources/return-202103189349300470.html
R-TECHFREEDOM-2019-REV-1866,988378,https://projects.propublica.org/nonprofits/full_text/202012249349301866/IRS990,2026-09-14,"988,378",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202012249349301866,TECHFREEDOM,TechFreedom,2019-12-31,2019-01-01,yes,industry,sources/return-202012249349301866.html
R-TECHFREEDOM-2019-ASSETS-1866,275640,https://projects.propublica.org/nonprofits/full_text/202012249349301866/IRS990,2026-09-14,"275,640",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202012249349301866,TECHFREEDOM,TechFreedom,2019-12-31,2019-01-01,yes,industry,sources/return-202012249349301866.html
R-TECHFREEDOM-2019-PROGRAM-1866,484940,https://projects.propublica.org/nonprofits/full_text/202012249349301866/IRS990,2026-09-14,"484,940",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202012249349301866,TECHFREEDOM,TechFreedom,2019-12-31,2019-01-01,yes,industry,sources/return-202012249349301866.html
R-TECHFREEDOM-2019-EXPENSE-1866,833772,https://projects.propublica.org/nonprofits/full_text/202012249349301866/IRS990,2026-09-14,"833,772",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202012249349301866,TECHFREEDOM,TechFreedom,2019-12-31,2019-01-01,yes,industry,sources/return-202012249349301866.html
R-TECHFREEDOM-2019-CONTRIB-1866,988378,https://projects.propublica.org/nonprofits/full_text/202012249349301866/IRS990,2026-09-14,"988,378",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202012249349301866,TECHFREEDOM,TechFreedom,2019-12-31,2019-01-01,yes,industry,sources/return-202012249349301866.html
R-TECHFREEDOM-2019-INVEST-1866,0,https://projects.propublica.org/nonprofits/full_text/202012249349301866/IRS990,2026-09-14,0,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,273567814,TECHFREEDOM,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202012249349301866,TECHFREEDOM,TechFreedom,2019-12-31,2019-01-01,yes,industry,sources/return-202012249349301866.html
R-FLI-2024-REV-3667,21273381,https://projects.propublica.org/nonprofits/full_text/202523119349303667/IRS990,2026-09-14,"21,273,381",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202523119349303667,FLI,Future of Life Institute,2024-12-31,2024-01-01,yes,safety,sources/return-202523119349303667.html
R-FLI-2024-ASSETS-3667,6348222,https://projects.propublica.org/nonprofits/full_text/202523119349303667/IRS990,2026-09-14,"6,348,222",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202523119349303667,FLI,Future of Life Institute,2024-12-31,2024-01-01,yes,safety,sources/return-202523119349303667.html
R-FLI-2024-PROGRAM-3667,15846086,https://projects.propublica.org/nonprofits/full_text/202523119349303667/IRS990,2026-09-14,"15,846,086",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202523119349303667,FLI,Future of Life Institute,2024-12-31,2024-01-01,yes,safety,sources/return-202523119349303667.html
R-FLI-2024-EXPENSE-3667,17399051,https://projects.propublica.org/nonprofits/full_text/202523119349303667/IRS990,2026-09-14,"17,399,051",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202523119349303667,FLI,Future of Life Institute,2024-12-31,2024-01-01,yes,safety,sources/return-202523119349303667.html
R-FLI-2024-CONTRIB-3667,21136620,https://projects.propublica.org/nonprofits/full_text/202523119349303667/IRS990,2026-09-14,"21,136,620",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202523119349303667,FLI,Future of Life Institute,2024-12-31,2024-01-01,yes,safety,sources/return-202523119349303667.html
R-FLI-2024-INVEST-3667,135893,https://projects.propublica.org/nonprofits/full_text/202523119349303667/IRS990,2026-09-14,"135,893",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202523119349303667,FLI,Future of Life Institute,2024-12-31,2024-01-01,yes,safety,sources/return-202523119349303667.html
R-FLI-2023-REV-1937,4717340,https://projects.propublica.org/nonprofits/full_text/202521139349301937/IRS990,2026-09-14,"4,717,340",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202521139349301937,FLI,Future of Life Institute,2023-12-31,2023-01-01,yes,safety,sources/return-202521139349301937.html
R-FLI-2023-ASSETS-1937,1785621,https://projects.propublica.org/nonprofits/full_text/202521139349301937/IRS990,2026-09-14,"1,785,621",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202521139349301937,FLI,Future of Life Institute,2023-12-31,2023-01-01,yes,safety,sources/return-202521139349301937.html
R-FLI-2023-PROGRAM-1937,15298237,https://projects.propublica.org/nonprofits/full_text/202521139349301937/IRS990,2026-09-14,"15,298,237",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202521139349301937,FLI,Future of Life Institute,2023-12-31,2023-01-01,yes,safety,sources/return-202521139349301937.html
R-FLI-2023-EXPENSE-1937,16317712,https://projects.propublica.org/nonprofits/full_text/202521139349301937/IRS990,2026-09-14,"16,317,712",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202521139349301937,FLI,Future of Life Institute,2023-12-31,2023-01-01,yes,safety,sources/return-202521139349301937.html
R-FLI-2023-CONTRIB-1937,4874714,https://projects.propublica.org/nonprofits/full_text/202521139349301937/IRS990,2026-09-14,"4,874,714",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202521139349301937,FLI,Future of Life Institute,2023-12-31,2023-01-01,yes,safety,sources/return-202521139349301937.html
R-FLI-2023-INVEST-1937,-157374,https://projects.propublica.org/nonprofits/full_text/202521139349301937/IRS990,2026-09-14,"-157,374",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202521139349301937,FLI,Future of Life Institute,2023-12-31,2023-01-01,yes,safety,sources/return-202521139349301937.html
R-FLI-2023-NETSALES-1937,-333654,https://projects.propublica.org/nonprofits/full_text/202521139349301937/IRS990,2026-09-14,"-333,654",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202521139349301937,FLI,Future of Life Institute,2023-12-31,2023-01-01,yes,safety,sources/return-202521139349301937.html
R-FLI-2022-REV-1606,-85626657,https://projects.propublica.org/nonprofits/full_text/202510309349301606/IRS990,2026-09-14,"-85,626,657",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202510309349301606,FLI,Future of Life Institute,2022-12-31,2022-01-01,yes,safety,sources/return-202510309349301606.html
R-FLI-2022-ASSETS-1606,11827052,https://projects.propublica.org/nonprofits/full_text/202510309349301606/IRS990,2026-09-14,"11,827,052",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202510309349301606,FLI,Future of Life Institute,2022-12-31,2022-01-01,yes,safety,sources/return-202510309349301606.html
R-FLI-2022-PROGRAM-1606,377862547,https://projects.propublica.org/nonprofits/full_text/202510309349301606/IRS990,2026-09-14,"377,862,547",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202510309349301606,FLI,Future of Life Institute,2022-12-31,2022-01-01,yes,safety,sources/return-202510309349301606.html
R-FLI-2022-EXPENSE-1606,379048482,https://projects.propublica.org/nonprofits/full_text/202510309349301606/IRS990,2026-09-14,"379,048,482",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202510309349301606,FLI,Future of Life Institute,2022-12-31,2022-01-01,yes,safety,sources/return-202510309349301606.html
R-FLI-2022-CONTRIB-1606,21898,https://projects.propublica.org/nonprofits/full_text/202510309349301606/IRS990,2026-09-14,"21,898",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202510309349301606,FLI,Future of Life Institute,2022-12-31,2022-01-01,yes,safety,sources/return-202510309349301606.html
R-FLI-2022-INVEST-1606,-85648555,https://projects.propublica.org/nonprofits/full_text/202510309349301606/IRS990,2026-09-14,"-85,648,555",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202510309349301606,FLI,Future of Life Institute,2022-12-31,2022-01-01,yes,safety,sources/return-202510309349301606.html
R-FLI-2022-NETSALES-1606,-90006069,https://projects.propublica.org/nonprofits/full_text/202510309349301606/IRS990,2026-09-14,"-90,006,069",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202510309349301606,FLI,Future of Life Institute,2022-12-31,2022-01-01,yes,safety,sources/return-202510309349301606.html
R-FLI-2021-REV-0240,549531672,https://projects.propublica.org/nonprofits/full_text/202400669349300240/IRS990,2026-09-14,"549,531,672",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202400669349300240,FLI,Future of Life Institute,2021-12-31,2021-01-01,yes,safety,sources/return-202400669349300240.html
R-FLI-2021-ASSETS-0240,537164374,https://projects.propublica.org/nonprofits/full_text/202400669349300240/IRS990,2026-09-14,"537,164,374",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202400669349300240,FLI,Future of Life Institute,2021-12-31,2021-01-01,yes,safety,sources/return-202400669349300240.html
R-FLI-2021-PROGRAM-0240,15588128,https://projects.propublica.org/nonprofits/full_text/202400669349300240/IRS990,2026-09-14,"15,588,128",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202400669349300240,FLI,Future of Life Institute,2021-12-31,2021-01-01,yes,safety,sources/return-202400669349300240.html
R-FLI-2021-EXPENSE-0240,16065773,https://projects.propublica.org/nonprofits/full_text/202400669349300240/IRS990,2026-09-14,"16,065,773",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202400669349300240,FLI,Future of Life Institute,2021-12-31,2021-01-01,yes,safety,sources/return-202400669349300240.html
R-FLI-2021-CONTRIB-0240,670530459,https://projects.propublica.org/nonprofits/full_text/202400669349300240/IRS990,2026-09-14,"670,530,459",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202400669349300240,FLI,Future of Life Institute,2021-12-31,2021-01-01,yes,safety,sources/return-202400669349300240.html
R-FLI-2021-INVEST-0240,-120998787,https://projects.propublica.org/nonprofits/full_text/202400669349300240/IRS990,2026-09-14,"-120,998,787",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202400669349300240,FLI,Future of Life Institute,2021-12-31,2021-01-01,yes,safety,sources/return-202400669349300240.html
R-FLI-2021-NETSALES-0240,-123558439,https://projects.propublica.org/nonprofits/full_text/202400669349300240/IRS990,2026-09-14,"-123,558,439",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202400669349300240,FLI,Future of Life Institute,2021-12-31,2021-01-01,yes,safety,sources/return-202400669349300240.html
R-FLI-2020-REV-2107,482479,https://projects.propublica.org/nonprofits/full_text/202123199349312107/IRS990,2026-09-14,"482,479",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202123199349312107,FLI,Future of Life Institute,2020-12-31,2020-01-01,yes,safety,sources/return-202123199349312107.html
R-FLI-2020-ASSETS-2107,2360211,https://projects.propublica.org/nonprofits/full_text/202123199349312107/IRS990,2026-09-14,"2,360,211",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202123199349312107,FLI,Future of Life Institute,2020-12-31,2020-01-01,yes,safety,sources/return-202123199349312107.html
R-FLI-2020-PROGRAM-2107,468809,https://projects.propublica.org/nonprofits/full_text/202123199349312107/IRS990,2026-09-14,"468,809",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202123199349312107,FLI,Future of Life Institute,2020-12-31,2020-01-01,yes,safety,sources/return-202123199349312107.html
R-FLI-2020-EXPENSE-2107,468809,https://projects.propublica.org/nonprofits/full_text/202123199349312107/IRS990,2026-09-14,"468,809",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202123199349312107,FLI,Future of Life Institute,2020-12-31,2020-01-01,yes,safety,sources/return-202123199349312107.html
R-FLI-2020-CONTRIB-2107,481825,https://projects.propublica.org/nonprofits/full_text/202123199349312107/IRS990,2026-09-14,"481,825",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202123199349312107,FLI,Future of Life Institute,2020-12-31,2020-01-01,yes,safety,sources/return-202123199349312107.html
R-FLI-2020-INVEST-2107,654,https://projects.propublica.org/nonprofits/full_text/202123199349312107/IRS990,2026-09-14,654,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202123199349312107,FLI,Future of Life Institute,2020-12-31,2020-01-01,yes,safety,sources/return-202123199349312107.html
R-FLI-2019-REV-2049,2383219,https://projects.propublica.org/nonprofits/full_text/202043219349312049/IRS990,2026-09-14,"2,383,219",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202043219349312049,FLI,Future of Life Institute,2019-12-31,2019-01-01,yes,safety,sources/return-202043219349312049.html
R-FLI-2019-ASSETS-2049,2346541,https://projects.propublica.org/nonprofits/full_text/202043219349312049/IRS990,2026-09-14,"2,346,541",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202043219349312049,FLI,Future of Life Institute,2019-12-31,2019-01-01,yes,safety,sources/return-202043219349312049.html
R-FLI-2019-PROGRAM-2049,1278585,https://projects.propublica.org/nonprofits/full_text/202043219349312049/IRS990,2026-09-14,"1,278,585",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202043219349312049,FLI,Future of Life Institute,2019-12-31,2019-01-01,yes,safety,sources/return-202043219349312049.html
R-FLI-2019-EXPENSE-2049,1278585,https://projects.propublica.org/nonprofits/full_text/202043219349312049/IRS990,2026-09-14,"1,278,585",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202043219349312049,FLI,Future of Life Institute,2019-12-31,2019-01-01,yes,safety,sources/return-202043219349312049.html
R-FLI-2019-CONTRIB-2049,2382596,https://projects.propublica.org/nonprofits/full_text/202043219349312049/IRS990,2026-09-14,"2,382,596",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202043219349312049,FLI,Future of Life Institute,2019-12-31,2019-01-01,yes,safety,sources/return-202043219349312049.html
R-FLI-2019-INVEST-2049,623,https://projects.propublica.org/nonprofits/full_text/202043219349312049/IRS990,2026-09-14,623,Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,471052538,FLI,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202043219349312049,FLI,Future of Life Institute,2019-12-31,2019-01-01,yes,safety,sources/return-202043219349312049.html
R-PCF-2024-REV-1107,14844863,https://projects.propublica.org/nonprofits/full_text/202521499349301107/IRS990,2026-09-14,"14,844,863",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202521499349301107,PCF,Public Citizen Foundation,2024-09-30,2023-10-01,yes,comparator,sources/return-202521499349301107.html
R-PCF-2024-ASSETS-1107,35761953,https://projects.propublica.org/nonprofits/full_text/202521499349301107/IRS990,2026-09-14,"35,761,953",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202521499349301107,PCF,Public Citizen Foundation,2024-09-30,2023-10-01,yes,comparator,sources/return-202521499349301107.html
R-PCF-2024-PROGRAM-1107,15488946,https://projects.propublica.org/nonprofits/full_text/202521499349301107/IRS990,2026-09-14,"15,488,946",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202521499349301107,PCF,Public Citizen Foundation,2024-09-30,2023-10-01,yes,comparator,sources/return-202521499349301107.html
R-PCF-2024-EXPENSE-1107,17865500,https://projects.propublica.org/nonprofits/full_text/202521499349301107/IRS990,2026-09-14,"17,865,500",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalExpensesAmt[1],EXPENSE,organization_expense,202521499349301107,PCF,Public Citizen Foundation,2024-09-30,2023-10-01,yes,comparator,sources/return-202521499349301107.html
R-PCF-2024-CONTRIB-1107,13300225,https://projects.propublica.org/nonprofits/full_text/202521499349301107/IRS990,2026-09-14,"13,300,225",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYContributionsGrantsAmt[1],CONTRIB,organization_contrib,202521499349301107,PCF,Public Citizen Foundation,2024-09-30,2023-10-01,yes,comparator,sources/return-202521499349301107.html
R-PCF-2024-INVEST-1107,433138,https://projects.propublica.org/nonprofits/full_text/202521499349301107/IRS990,2026-09-14,"433,138",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYInvestmentIncomeAmt[1],INVEST,organization_invest,202521499349301107,PCF,Public Citizen Foundation,2024-09-30,2023-10-01,yes,comparator,sources/return-202521499349301107.html
R-PCF-2024-NETSALES-1107,-314146,https://projects.propublica.org/nonprofits/full_text/202521499349301107/IRS990,2026-09-14,"-314,146",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/NetGainOrLossInvestmentsGrp[1]/TotalRevenueColumnAmt[1],NETSALES,organization_netsales,202521499349301107,PCF,Public Citizen Foundation,2024-09-30,2023-10-01,yes,comparator,sources/return-202521499349301107.html
R-PCF-2023-REV-1550,13389271,https://projects.propublica.org/nonprofits/full_text/202401509349301550/IRS990,2026-09-14,"13,389,271",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/CYTotalRevenueAmt[1],REV,organization_rev,202401509349301550,PCF,Public Citizen Foundation,2023-09-30,2022-10-01,yes,comparator,sources/return-202401509349301550.html
R-PCF-2023-ASSETS-1550,33737010,https://projects.propublica.org/nonprofits/full_text/202401509349301550/IRS990,2026-09-14,"33,737,010",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalAssetsEOYAmt[1],ASSETS,organization_assets,202401509349301550,PCF,Public Citizen Foundation,2023-09-30,2022-10-01,yes,comparator,sources/return-202401509349301550.html
R-PCF-2023-PROGRAM-1550,15556588,https://projects.propublica.org/nonprofits/full_text/202401509349301550/IRS990,2026-09-14,"15,556,588",Exact filed field; fiscal period dates taken from return header. Organization-wide amount; no AI allocation.,USD,521263996,PC,/AppData/SubmissionHeaderAndDocument/SubmissionDocument/IRS990[1]/TotalProgramServiceExpensesAmt[1],PROGRAM,organization_program,202401509349301550,PCF,Public Citizen Foundation,2023-09-30,2022-10-01,yes,comparator,sources/return-202401509349301550.html
